Organization,Address,Reviewer,Review Title,Review,Location,Rating Date,Rating
Taal Vista Hotel,Tagaytay Luzon 4120,Ai_K_Ko,Surprised!,I booked the newly renovated room with Taal in view and it was spectacular! The room was spacious and clean. However  the breakfast was nothing special and over priced. Would recommend either you eat at McDo(across the street) or order ala carte instead of the...More,2,November 7  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,superwoman2011,Fantastic view from our balcony,We booked one week in advance for a week end get-away last week. We thought we got a deal for 7000 premier room with balcony for 2 with breakfast but a few days after another site offered the same room for only 4 500 but w/o...More,2,November 1  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Cookiefast,Nice view,Hotel was really nice while we were there they had a wedding on looked very large big ball rooms. The hotel itself was in a position to get the best view I thought I had paid for a room with a view but I was...More,2,October 30  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Kenny C,Relaxing stay...as usual!,Always a relaxing stay at Taal Vista. We used the gym and game room this time  although most of our time is still spent on the cafe at the ridge and the lobby lounge. We always book a Premier Room at the new wing as...More,2,October 18  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,William m,Great service,Great service in Taal Vista. Food excellent. Staff very good...and friendly. Clean room and shower facilities. The view from the rooms over the Taal volcano is fantastic. Do have the hotel organise you a trip to the Taal... A boat  then horseback to the summit...can't...More,2,October 4  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,chumadle,Good deal!,I bought a Taal Vista voucher for half the price to try if I can truly use it. Booking seven days prior to arrival was a breeze and check in was really fast. There were no questions asked after presenting the voucher. The room we...More,2,October 2  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Melizza V,For a 3 Star Hotel it has a more luxurious feel,The lobby is spacious and even the public restrooms are nice and hand wash soaps smell good. The rooms are spacious and do not look run down even if the hotel has been there for a long time. I did not like the elevators though....More,2,September 22  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,aizer20,Classy hotel by the hills,Tagaytay is always our top choice for a quick vacation. Been billeted in different hotels in tagaytay and I must say it is really 5star hotel. We got a suite and premium room. We got upgraded to a suite room because of our complaint of...More,2,September 17  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Xmelvzx,Still Breathtaking,I've been in this hotel before  and i would say the two hours of traffic i encountered at Aguinaldo Highway is worth it. We stayed at one of the premium suites  which got a balcony so you can marvel at Taal volcano's breathtaking scenery. Very...More,2,September 8  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,SocTy,A good hotel,Our company's mid-year NBC was held at Taal Vista Hotel last June 2012. PROS: - Nice  clean rooms - Great customer service (staff were very fast in providing our requests) - Ethnical dances during lunchbreak were shown at the restaurant - Very accessible CONS: -...More,2,September 4  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,leonag25,Pre-wedding delight,Stayed here for 3d/2n prior for my wedding last january we chose Taal Vista as our prep venue and place to rest our guests booked total of 17 rooms. My room is really nice great view of taal volcano king bed and balcony.Staff are incredibly nice and sweet to...More,2,August 28  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Kate C,Great service  fantastic views  clean rooms,This place is a great option for any visitor to Tagatay. The staff were incredibly kind and helpful  and went out of their way to make sure we enjoyed our time there greatly. Marco the duty manager and Chris were both particularly helpful  even going...More,2,August 27  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Michael R,Very nice,I stayed in this nice hotel for a weekend with some friends. We were given some of the new rooms  and they were very nice indeed. If you go there  be sure to ask for the new rooms  the old ones are much closer to...More,2,August 27  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Bers V,Breakfast buffet needs improvement.,I and my partner stayed overnight at Taal Vista Tagaytay  1st week of September 2011. We availed the promo of SM advantage card for a cheaper rate. The room was clean  spacious and very comfy. We stayed at a deluxe room at the east side...More,2,August 22  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,IamJeanSy,The Unplanned Getaway,Me and my friend stayed here last August 20. We arrived earlier than the Check in time and luckily we were accommodated though. Thanks to the FOM on Duty ;) From our Suite you can gaze on the Magical  Breathtaking and Picturesque "Taal Volcano". For...More,2,August 22  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,jdchua521,The grand old resort of Tagaytay,Tagaytay has become a favorite sight in the Philippine due to its cool climate and its proximity to Manila. In the past vfew years  many hotels and resort have sprouted out  including all our favorite restaurant in this favorite getaway. Taal Vista is the oldest...More,2,August 21  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,akosihetty,Beyond what I expected,Location: You can easily spot this hotel as its Swiss like roof is hard to miss along Aguinaldo highway  but compare to any hotels (Days  Summit Ridge and The Lake Hotel) in Tagaytay it is almost at a far-end stretch. Neighbors to PAGCORs gaming hub...More,2,August 20  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,tinmuning,Great yet brief staycation,Stayed here for 1 night during the long 4-day vacation. We arrived at the hotel at around 9AM  much earlier than the 2PM designated check-in time. While there's no vacant deluxe room yet when I inquired at the front desk  the FD personnel "Annie" informed...More,2,August 20  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Sandra R,Brilliant Mission!,I am connected with the competitor of SM Group of Companies for more than 15 years now and there was a time in my life when an offer to work for SM Group came my way. I vehemently declined such offer not only because of...More,2,August 14  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,skylovechan,Bittersweet,We stayed here last weekend and it was actually our second time here. We just walked in that day  no prior reservation  so I was glad to have a room booked instantly. I guess since it was not a peak season  we got a room...More,2,August 6  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,jadeandthecity,We will come back :),Reserving a room was easy  fast & Jemessie Samson (Reservation Officer) was very helpful and she was able to answer our question regarding the rooms. I was informed that the Premier Room offers a balcony & a view of the taal while the Deluxe Room...More,2,July 26  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,sally_escudero,Best Place to Relax!,Recently  me and my friends stayed in this hotel for 2 nights at Room 363. The moment we arrived we noticed that the staff were very attentive and warm. They were extra friendly and helpful to the extent of allowing us to leave all 6...More,2,July 26  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,crissie328,Refurbished Taal Vista,Just came from a long weekend at the Taal Vista's premier room. It comes with a single and queen beds ideal for 4 pax with a balcony facing the magnificent view of the lake. the room is definitely spectacular as it is very clean and...More,2,July 24  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Jovy888,Worst Service Ever,Me and my son arrived mid afternoon today. The receptionist who entertained our check-in wasn't quite friendly. She doesn't use the word ma'am and she was quite rude when I asked politely about the breakfast buffet rate. And then I asked where our room was...More,2,July 21  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Lb503,Beautiful spot and great breakfast!,This was my first trip to the Philippines and we bounced around quite a bit! We were happy to find ourselves in tagaytay for a few nights! The Rooms were definitely outdated  but the service was fabulous! Food was good (no one got sick!! Which...More,2,July 5  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,terryholdenuk,Fantastic location,This hotel is a gem to find   on arrival we were given a welcome drink on arrival with breath taking views over Lake Taal . The reception and concierge staff are superb  the hotel is clean  modern(ised)  the restaurant food and staff are first...More,2,July 5  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,d0ctrine,Still the best vista in Taal,The hotel still provides the best views of the Taal Lake and Volcano from its balcony. Service is good  staff are friendly and the rooms are nice. Our room didn't have a view of the outdoors but is still quite good. We weren't able to...More,2,June 29  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Agie V,Steep price for the view and old room,Reservation: Check Taal Vista's facebook account for their latest promos. They respond faster if you call rather than sending them an email. The promos cannot be availed if you booked your stay online so again  please call them to make most of your money. Room:...More,2,June 18  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,HoneyBun000,Refreshingly revamped,The pros: 1- The room.We has a room in the east wing so it came with a very beautiful view of Taal.The room has 2 beds-1 queen size + 1 single bed so it had plenty of room. 2-The VIEW.It is so picturesque! The balcony...More,2,June 17  2012,50
Taal Vista Hotel,Tagaytay Luzon 4120,Mariagarcia17,You pay for the view and the size of the rooms.,Booked the East Presidential suite for an overnight stay for 4. It had 2 huge bedrooms  a living room  2 1/2 T & B  a balcony with the view of the lake and the Taal volcano. Breathtaking landscape! That was it. I wasn't impressed at...More,2,June 11  2012,50
